30,12,118792,384000,30.935416666666665,11.685129343575898
13,11,41022,384000,10.682812499999999,10.62186378714185
13,11,41056,384000,10.691666666666666,10.622692267415363
9,7,32471,384000,8.455989583333333,10.388102662282032
9,7,32333,384000,8.420052083333333,10.383843659485919
9,7,32439,384000,8.44765625,10.387116681613646
30,12,64896,384000,16.900000000000002,11.0805412675108
30,12,71681,384000,18.666927083333334,11.179980998444357
