15/02/2020 7:52 PM,28.31,29.20,62.00,8.70,1584.61,7.00,439.20,LOW,0,1,5.00,0.0050
15/02/2020 7:52 PM,28.31,29.40,62.00,8.70,1578.99,7.00,439.20,LOW,0,1,5.00,0.0050
15/02/2020 7:52 PM,28.31,29.30,62.00,8.70,1584.61,7.00,407.73,LOW,0,1,5.00,0.0050
15/02/2020 7:52 PM,28.31,29.40,62.00,8.69,1584.61,7.00,439.20,LOW,0,1,5.00,0.0050
15/02/2020 7:52 PM,28.31,29.20,62.00,8.69,1578.99,7.00,407.73,LOW,0,1,5.00,0.0050
15/02/2020 7:52 PM,28.31,29.30,62.00,8.69,1584.61,7.00,407.73,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.31,29.40,62.00,8.69,1590.24,7.00,407.73,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.25,29.30,62.00,8.69,1588.56,7.00,471.25,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.31,29.30,62.00,8.69,1590.24,7.00,439.20,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.31,29.30,62.00,8.69,1595.90,7.00,439.20,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.31,29.30,62.00,8.69,1590.24,7.00,376.26,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.31,29.40,62.00,8.69,1595.90,7.00,439.20,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.31,29.30,62.00,8.69,1590.24,7.00,439.20,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.25,29.40,62.00,8.69,1588.56,7.00,439.75,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.31,29.30,62.00,8.69,1590.24,7.00,439.20,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.25,29.40,62.00,8.69,1594.22,7
15/02/2020 7:53 PM,.00,408.24,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.25,29.30,62.00,8.69,1582.92,7.00,376.74,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.25,29.30,62.00,8.69,1582.92,7.00,408.24,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.25,29.20,62.00,8.69,1582.92,7.00,345.24,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.31,29.40,62.00,8.70,1573.39,7.00,439.20,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.31,29.30,62.00,8.70,1573.39,7.00,376.26,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.31,29.30,62.00,8.70,1567.80,7.00,376.26,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.25,29.40,62.00,8.70,1571.70,7.00,502.76,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.31,29.40,62.00,8.70,1567.80,7.00,470.67,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.25,29.30,62.00,8.70,1571.70,7.00,439.75,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.31,29.40,62.00,8.70,1567.80,7.00,439.20,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.25,29.30,62.00,8.70,1571.70,7.00,439.75,LOW,0,1,5.00,0.0050
15/02/2020 7:53 PM,28.25,29.40,62.00,8.70,1588.56,7.00,439.75,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.40,62.00,8.70,1588.56,7.00,408.24,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.31,29.40,62.00,8.70,1584.61,7.00,470.67,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.25,29.20,62.00,8.70,1555.00,7.00,439.75,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.31,29.30,62.00,8.69,1551.16,7.00,407.73,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.31,29.40,62.00,8.69,1551.16,7.00,439.20,LOW,0,1,5.00,0.0050
15/02/2020 7:54 PM,28.31,29.40,62.00,8.69,1573.39,7.00,439.20,LOW,0,1,5.00,0.0050
